id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
8,东安区召开2018年度市对标促进会议 ,2018/12/17,2018/12/17,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15750,"作者:区机关工委 发布时间:2018/12/17 13:44:42 查看人数:1621 
	         12月17日上午，东安区召开了2018年度市对标促进会议。区委副书记、统战部长伊晓红主持会议并讲话，区委常委、组织部长李晓东，区委常委、常务副区长姚景林及承担市考核目标任务的相关部门负责人参加了会议。


	



	         会议上，相关部门负责人对截至目前所承担目标任务完成情况、预计年终打分排名情况作了简要汇报，同时对存在的问题及解决办法进行了简要的阐述。


	



	         伊晓红同志强调，目前是目标考核工作的收关阶段，各部门要采取切实有效措施，夯实工作基础；要全面落实责任，尽职尽责做好考核工作；要克服困难，加强与市对口部门的衔接和沟通。会议要求，指标推进已进入最后冲刺阶段，各单位务必全力推进各项指标的完成和落实，要做到双向对标，争名次、争站位，圆满完成区委区政府确定的目标任务。"
6,东安区政协功能型党委召开会议贯彻落实全省政协系统党的建设座谈会精神 ,2018/12/18,2018/12/18,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15755,"作者:区委宣传部 发布时间:2018/12/18 17:06:31 查看人数:1900 
	       12月14日，东安区政协功能型党委组织召开了贯彻全省政协系统党的建设工作座谈会精神会议，中共九届东安区政协功能型党委组成人员、党支部书记参加了会议。会上传达了全省政协系统党的建设工作座谈会精神，集中学习了东安区政协主席梁淑霞同志在全省政协系统党的建设座谈会上的交流发言材料，总结了2018年功能型党委工作、讨论确定了2019年工作安排。


	       东安区政协功能型党委书记王瑶同志强调，要认真贯彻落实全省政协系统党的建设工作座谈会精神，打基础、抓规范、创特色，各支部要制定切实可行的工作计划、组织丰富多彩的支部活动、做好会议记录活动记实，充分发挥功能型党委引领、示范、带动、服务功能，推动功能型党委各项工作再上新台阶。"
7,东安区迎接省级慢性病综合防控 示范区评审验收 ,2018/12/18,2018/12/18,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15754,"作者:区委宣传部 发布时间:2018/12/18 16:34:06 查看人数:1683 
	        12月13日，由省疾控中心慢病所所长闫世春带队的评审组一行3人对东安区省级慢性病综合防控示范区创建工作进行评审验收，东安区顺利通过考核验收。市卫计委爱卫办主任王东明、疾控科科长荆梅、市疾控中心副主任孙波、东安区政府副区长刘文军等陪同检查。 


	                


	        省评审组通过现场走访、观看专题片、查阅材料，详细了解我区相关工作及主要指标完成情况，主要工作措施。同时，省评审组深入到东安法院、江心岛主题公园、清福小学、东七条路健康一条街、国际奥体中心健康基地、长安街道福民社区、五星社区卫生服务中心、市中医医院等健康支持性环境，实地查看了创建工作开展情况。 


	
 


	        随后在东安区政府召开会议，观看创建省级慢性病综合防控示范区宣传片，现场查阅了政策完善、环境支持、体系整合、健康教育与健康促进、慢性病全程管理、监测评估、创新引领等七方面相关资料。东安区以创建省级慢性病综合防控示范区为平台，着力完善防控机制、统筹落实防控政策、强力推进防控工作、着力打造健康城区，增强全民健康意识，提升全民健康素质，全区慢性病防控工作取得了较大成效，得到省评审组的充分肯定。"
5,中共东安区第十届委员会第三次全体会议召开 ,2018/12/21,2018/12/21,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15758,"作者:区委宣传部 发布时间:2018/12/21 16:42:12 查看人数:1979 
	    12月21日，中共东安区第十届委员会第三次全体会议召开。全面贯彻落实习近平总书记在深入推进东北振兴座谈会上的重要讲话和考察黑龙江省时的重要指示精神、省委十二届四次全会和市委十二届三次全会精神，以良好的作风、扎实的工作推动东安全面振兴全方位振兴。 


	    区领导孙立国、张耀斌、鲍丽娟、梁淑霞、伊晓红、李晓东、姚景林、施秀江在主席台就座。 


	 


	    会议传达省委十二届四次全会、市委十二届三次全会精神，审议通过了《中共牡丹江市东安区委关于贯彻落实习近平总书记在深入推进东北振兴座谈会上的重要讲话和考察黑龙江的重要指示精神推动全面振兴全方位振兴的实施方案》。 


	 


	 


	    会议指出，要坚定正确的政治方向，深刻领会习近平总书记重要讲话和重要指示精神。切实把习近平总书记重要讲话和重要指示精神转化为干事创业的理论之源、方法之源、信心之源、动力之源，确保始终沿着习近平总书记指引的方向坚定前行，全力推动习近平总书记重要讲话和重要指示精神以及省委、市委全会精神在东安区落地生根、开花结果。
要深入推进思想大解放，广泛凝聚振兴发展强大力量。把解放思想作为新时代振兴发展的“金钥匙”，以高度的政治自觉、思想自觉和行动自觉，深入开展“解放思想推动高质量发展大讨论”，切实掀起一场“头脑风暴”，进行一次“全面体检”，破解一批矛盾问题，确保见人见事见思想，以新一轮思想大解放、观念大转变推动转型大升级、振兴大突破。要牢牢把握形势任务，全力开创全面振兴全方位振兴新局面。 


	 

    会议强调，要把握机遇大势，坚定发展信心。精准对标对表，完善思路目标。聚焦重点任务，切实扛起东安全面振兴全方位振兴的责任使命，以只争朝夕、奋发有为的奋斗姿态，扬长避短、扬长克短、扬长补短，全力争当全市振兴发展排头兵。
要转变作风狠抓落实，确保习近平总书记重要讲话和重要指示精神在东安落地生根。要上下一心，同频共振，转变作风狠抓落实，突出“快干苦干实干巧干”，以东安的全面振兴全方位振兴，坚决把习近平总书记重要讲话和重要指示精神和省委、市委全会精神落到实处，为推动东安实现全面振兴全方位振兴而努力奋斗。
 

	    会议进行了分组讨论，与会同志以对东安区各项事业高度负责的态度，集思广益、畅所欲言，提出了对东安区更好更快发展的意见建议，达到了统一思想、振奋精神、凝聚力量、明确任务的目标。"
4,东安区举办纪念“毛泽东诞辰诗词朗诵会” ,2018/12/26,2018/12/26,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15760,"作者:区委宣传部 发布时间:2018/12/26 16:04:02 查看人数:1829 
	       12月26日，由东安区委宣传部、中视书店及全市各文化团体联合举办的毛泽东诞辰诗词朗诵会和书法交流活动在中视书店举行。来自全市的文化界代表，广大文学、诗词以及朗诵爱好者齐聚一堂，以诗抒怀，共同纪念伟大领袖毛泽东同志诞辰125周年。 


	
 


	
 


	       东安区人大常委会主任鲍丽娟，区委副书记、统战部部长伊晓红，东安区文化顾问傅伯庚、付军凯、王增伟、周尊圣，五指山团队候哲、米丰年出席活动。活动得到了全市广大文学爱好者的积极参与，共有三十多位选手参加了毛泽东诗词现场朗诵，并决出了冠、亚、季军和参与奖、组织奖等奖项。参加活动的各界人士纷纷表示，毛泽东同志作为新中国的伟大领袖，即是伟大的马克思主义者，又是伟大的爱国诗人，通过朗诵和聆听毛泽东诗词，让与会者共同怀念毛泽东的传奇般的人生经历，同时也回顾近现代中国波澜壮阔的革命历史。此次活动传承了中国红色记忆，传播了中国红色文化，提升了广大市民爱国主义思想，为发展牡丹江市文化事业增添新活力。"
13,东安区举办首善大讲堂暨全区意识形态工作专题讲座 ,2018/12/3,2018/12/3,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15720,"作者:区委宣传部 发布时间:2018/12/3 10:27:34 查看人数:1878 
	    为深入学习贯彻落实习近平新时代中国特色社会主义思想和党的十九大精神，从严落实领导责任、政治责任，牢牢把握意识形态工作主动权，推动全区各级党组织深入、扎实贯彻落实好意识形态工作责任制，11月30日，东安区举办首善大讲堂暨全区意识形态工作专题讲座。


	    区委常委、宣传部长王丽华主持会议。


	    区委理论中心组成员；各党（工）委、党组，区直部门班子成员；区属学校校长、副校长；全区机关、事业单位副科级以上干部260余人参加会议。


	


	    会议邀请了市委宣传部部务委员郭铁平同志作专题讲座。郭铁平从意识形态工作的极端重要性，意识形态安全面临的新形势，贯彻落实好意识形态责任制三个方面做了权威、精彩的讲解。与会人员纷纷表示，此次讲座开展的十分及时，很有必要，通过对讲座的聆听，更加深刻地理解了意识形态工作的重要性，同时，对今后落实好意识形态责任制起到了重要的指导作用。


	    会议强调，全区各级党组织要以此次讲座内容为契机，牢固树立政治意识、大局意识、核心意识、看齐意识，坚决维护习近平总书记的核心地位，坚决维护党中央权威和集中统一领导，立足实际、注重实效、大胆实践，切实增强抓好意识形态工作的责任意识和使命担当，不断提升意识形态工作的能力和水平，高标准、严要求推进意识形态工作责任落实，向市委和全区人民交上一份合格的政治答卷。"
14,东安区召开解放思想推动高质量发展大讨论部署动员会议 ,2018/12/3,2018/12/3,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15719,"作者:区委宣传部 发布时间:2018/12/3 10:13:50 查看人数:1800 
	    为深入学习贯彻习近平总书记重要讲话和重要指示精神，贯彻落实省委十二届四次全会、市委十二届三次全会、省市解放思想推动高质量发展大讨论动员部署会议精神，11月28日，东安区召开解放思想推动高质量发展大讨论部署动员会议，动员全区上下广泛开展解放思想推动高质量发展大讨论，以新气象新担当新作为，推动东安区全面振兴全方位振兴。


	    区领导孙立国、时林、鲍丽娟、伊晓红、李晓东、姚景林、施秀江、宋立志、王丽华在主席台就坐。


	    区级班子领导；各党（工）委（党组）班子成员；区直各部、委、办、局班子成员；区检察院、区法院班子成员；区税务局、城管东安分局、公安东安分局、公安长安分局、东安交警大队、东安消防大队主要领导；各社区党组织书记、副书记；各学校班子成员参加会议。


	    区委副书记伊晓红同志宣读《东安区开展解放思想推动高质量发展大讨论实施方案》；区委常委、组织部长李晓东同志宣读东安区开展解放思想推动高质量发展大讨论组织机构；区委书记孙立国同志作讲话。


	    会议指出，要突出政治站位，充分认识开展解放思想推动高质量发展大讨论的重大意义，以高度的政治自觉、思想自觉和行动自觉不断将解放思想引向深入，要突出导向意识，明确工作重点，扎实深入地开展好解放思想推动高质量发展大讨论，努力通过思想大解放抓住新机遇、谋求新突破、实现新跨越。


	    广大党员干部纷纷表示，在日后的工作中，将突出在思想上自我革命、在观念上开阔视野、在行动上创新思路，提振精气神，聚力谋发展，全力以思想大解放引领高质量发展，为推动东安全面振兴全方位振兴做出新的更大贡献。


	    下一步，东安区将把开展解放思想推动高质量发展大讨论与国家和省、市推进全面振兴全方位振兴的决策部署结合起来，与牡丹江“发展体检”和振兴发展实践结合起来，把大讨论成果体现在扩大经济总量、加快发展速度、提升发展质量的生动实践上，体现上深化改革、优化营商环境、强化创新驱动、扩大对外开放、促进协调发展、推动绿色发展补齐民生短板上，用实际行动助推东安区全面振兴全方位振兴。"
1,区委常委、常务副区长姚景林带队深入“贸旅”业 开展节前安全生产检查与服务 ,2018/12/30,2018/12/30,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15767,"作者:区商务旅游局 发布时间:2018/12/30 12:08:08 查看人数:1938 
	    元旦临近，按照《地方党政领导干部安全生产责任制规定》要求，12月27日上午，区委常委、常务副区长姚景林同志带领区商务旅游局、安监局、消防大队相关工作人员对辖区内全季酒店、东安农贸市场等“贸旅”企业进行了安全生产检查及业务服务。


	    对企业安全生产内页、行业照单检查、企业值班巡查记录进行了详细的查看；深入现场进行指导与服务。姚景林强调，临近元旦，随着高铁的开通运营，宾馆、市场即将迎来客流高峰，企业要高度重视安全生产工作，严格落实企业全员安全责任制，加大巡查力度，确保企业安全无事故。区安委办必须牵头各行业及专业部门要加大安全隐患排查力度，督促企业对安全隐患立即整改，确保人民群众生命财产不受损失，确保节日期间全区安全生产形势稳定、可控。"
2,全国社区网络春晚东安区新安街道专场火热开演 ,2018/12/30,2018/12/30,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15766,"作者:新安街道 发布时间:2018/12/30 12:06:59 查看人数:1859 
	    2019年，恰逢新中国成立70周年，为唱响国富民强、人民幸福的主旋律，12月29日上午，东安区新安街道党工委紧扣全国社区网络春晚“唱响新时代，梦圆千万家”这个主题，为百余名社区文艺爱好者搭建属于他们自己的舞台。区人大常委会主任鲍丽娟，区委常委、宣传部部长王丽华，区政协副主席宋玉红等领导出席活动。


	



	



	    活动中，社区“民星”齐聚一堂，演员各显神通，排舞、京剧、独唱、形体、戏曲联唱、合唱等由居民自编自导自演的精彩节目轮番上演，通过歌舞表演的形式，让居民感受党的好政策，感受改革开放40周年老百姓生活发生了翻天覆地的变化，台下掌声此起彼伏。今后，新安街道党工委将以多种形式，进一步深入学习贯彻习近平新时代中国特色社会主义思想和党的十九大精神，大力培育和践行社会主义核心价值观，传承中华民族传统文化，丰富居民群众精神文化生活。"
3,东安区举办 “唱响首善  同话东安”迎新汇演暨东安区星级团队评选颁奖晚会 ,2018/12/30,2018/12/30,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15765,"作者:区教育文化体育局 发布时间:2018/12/30 12:03:38 查看人数:1847 
	    为全面落实党的十九大精神，增强文化自信，实现文化惠民、文化乐民、文化育民的服务宗旨，充分发挥群众文化团队的积极作用，满足群众不同层次的精神文化需求，由区委宣传部主办，区教育文化体育局、区文化馆承办的  “唱响首善 同话东安”迎新汇演暨东安区星级团队评选颁奖晚会于12月27日上午在东安区文化馆举行。市文广新局文化科科长梁凤岭，市群众艺术馆馆长吴旭、副馆长高春慧，区委常委、宣传部长王丽华出席活动。   


	 


	         


	    文艺演出在大合唱《不忘初心》中拉开序幕，舞蹈《远方的思念》、《桃花谣》、《卓玛》跳出了大家对美好生活的无限向往，民乐合奏《拔根芦柴花》展示了东安区文艺团队的专业水准，快板《天安门广场看升旗》和模特秀《我爱地球》将整台演出推向高潮。活动中表彰了2018年在群众文化活动中表现突出的优秀团队9支，优秀团长6名。此次活动对东安区的优秀文化团队以及涌现出的一批业务精湛、无私奉献的优秀团队带头人是一种肯定和鼓励。相信在未来的日子里东安区的文化事业一定会再谱新篇、再创佳绩。"
11,东安区召开创建全国文明城市工作推进会 ,2018/12/5,2018/12/5,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15736,"作者:区委宣传部 发布时间:2018/12/5 17:09:17 查看人数:1724 
	    12月5日，东安区召开创城工作推进会，贯彻落实全市创建全国文明城市工作推进会议精神，动员全区上下切实将迎检前的各项准备工作做扎实做到位，确保新一轮创城“开门红”。



	


	


	    会议由区委副书记、区长时林主持，区委书记孙立国作讲话。会上，副区长刘文军传达全市创建全国文明城市工作推进会议精神，区委常委、宣传部长王丽华解读2018年版《全国文明城市测评体系》新增内容。区创城领导小组成员，区创城推进组各牵头单位、区创城相关责任单位、街道办事处及社区书记50余人参加会议。



	


	    会议要求，全区各单位、各部门要对照2018年版《全国文明城市测评体系》，突出问题导向，围绕实地考察、入户调查等重点，有针对性地制定措施，一项一项抓落实、一条一条抓整改、一分一分抓提升，从现在起立即进入迎检状态，高标准、高质量推进创城工作，坚决完成各项创建任务，力争首年创城考核验收不丢分、不失分，为创建全国文明城市做贡献。"
12,东安区召开关心下一代工作总结暨先进集体、先进个人表彰大会 ,2018/12/5,2018/12/5,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15734,"作者:区关工委 发布时间:2018/12/5 14:25:54 查看人数:1884 
	    11月30日，东安区召开关心下一代工作总结暨先进集体、先进个人表彰大会。在总结五年来全区关心下一代工作，部署今后五年主要任务的同时，对在关心下一代工作中取得优秀成绩、做出重要贡献的先进集体和先进个人进行了表彰。市政协原副主席、市委原统战部长、市关工委常务主任宁铁夫，区领导孙立国、时林，鲍丽娟，伊晓红，李晓东，王丽华，周海燕出席会议。区委副书记、区长时林主持会议。 


	 


	    会上，李晓东宣读《关于表彰全区关心下一代工作先进集体和先进个人的决定》；现场向6个先进集体标兵、6名先进个人标兵、39个先进集体、64名先进个人、22名优秀“五老”和6名优秀家长颁发了奖牌和奖状；伊晓红做工作报告，报告以“五年来关心下一代工作创优品牌收获硕果”为题，从六个方面总结了工作。一是注重创建“党政重视 齐抓共管”工作品牌；二是努力打造“传承红色基因 争做时代新人”活动品牌；三是积极擦亮“中华魂”主题读书活动品牌；四是五老为家庭教育做榜样活动，丰富五好关工委品牌建设；五是参与创新社会治理，努力打造“一体两翼”工作品牌；六是创新发展“互联网+关工”活动品牌。同时，查找了存在的五方面不足和问题，部署了今后五年工作的主要任务。 


	 


	    市关工委常务主任宁铁夫对东安区关心下一代工作给予了充分肯定，同时提出了三点意见：一要高度地重视、学习贯彻好习近平总书记党的十八大以来，对关工委和关心下一代、青少年工作的系列论述。要从政治的高度认识和明确培养什么人，怎么培养人，为谁培养人；二要抓住“党建带关建”这个做好关工委工作的关键；三要积极地探索和创新工作,并提出了目前需要大家共同研究的四个课题。 


	 


	    会议强调，要提升政治站位，增强新时代关心下一代工作的责任感。进一步深入学习贯彻习近平新时代中国特色社会主义思想和党的十九大精神，习近平总书记对我省两次重要讲话和对关心下一代工作重要指示精神，以及省、市、区委全会精神。主动适应新形势新任务新要求，坚持服务青少年正确方向，创新务实、奋发有为，继续为推动我区全面振兴、全方位振兴贡献智慧和力量；要突出工作重点，助力新时代青少年健康茁壮成长成才。要紧紧围绕“培养合格的时代新人”创新工作；要紧紧围绕“助推振兴发展”创新工作；要紧紧围绕“参与社会治理”创新工作和要围绕紧紧“提高网上关工委影响力”创新工作；要加强组织领导，切实为新时代关心下一代工作提供有力保障。全区各级党政部门要进一步发挥职能优势，积极支持和主动参与关工委开展的各项工作，切实帮助解决工作中遇到的困难和问题。各成员单位要把关心下一代工作作为份内之事，责无旁贷地抓好落实。 


	    获奖单位代表和获奖个人；四个街道、教育、区“两新”组织和社区、学校党组织主要领导；全区29个基层关工委主任、“五老”骨干和工作人员；成员单位和相关部门负责关心下一代工作的领导；社会爱心人士、共建共育单位及学校家长委员会代表等，共计178人参加会议。"
10,东安总动员，创城在一线 ,2018/12/8,2018/12/8,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=15740,"作者:区委宣传部 发布时间:2018/12/8 17:52:55 查看人数:1710 
	    12月8日，东安区开展“全区大行动，创建文明城”系列主题活动。全市创城工作推进会议召开后，东安区迅速行动，区委书记、区长亲自部署、安排、督办创城工作，各单位按照党建统领“1+N”区块划分进入包保社区统筹推进创城各项任务，针对存在的突出问题，在全区范围内开展了创城系列活动，按照统一时间，分散行动的原则，共动员社区在职党员、志愿者、网格长、社区居民500余人，清理了近90余个楼道的小广告，粉刷了楼道30余个，清理冰雪150余处，入户发放宣传手册及宣传单1000余份。区委书记孙立国作为普通社区在职党员参加了本次活动。"
186,区委常委、宣传部长王丽华到包保项目企业——“火狐狸商城”调研 ,2018/2/1,2018/2/1,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=14556,"作者:区商务旅游局 发布时间:2018/2/1 15:30:06 查看人数:1621 
	    为做到落地项目快开工、开工项目快建设、建成项目快运营，东安区继续实行产业项目双重矩阵式包保，建立“处级领导联系企业、包保项目”工作制度。2月1日，区委常委、宣传部长王丽华深入到包保项目企业――“火狐狸商城”调研，区委宣传部、区商务旅游局相关人员陪同调研。目前，该项目已经进入试运营阶段。 


	
 


	   “火狐狸商城”项目入驻东安，不仅为东安区的经济发展注入了新活力，带动、提升城市品位，还全方位的满足了市民日益提高的“品质生活”需求，为奋力开创现代化东安建设助力添彩。自“火狐狸商城”项目落地以来，区委常委、宣传部长王丽华，多次深入项目现场进行服务性指导与建议，把深化改革和优化经济发展环境的系列政策措施精准落实到实际工作中。 


	    为了更好发挥区位优势对全市现代服务产业的龙头带动作用，打造以聚集东安区为核心的现代服务业态最全、现代服务设施最新、现代服务功能最优的精品城区，以“五地东安”建设为引领，推进“龙江丝路带上综合服务区”发展进程。“贸旅”产业招商主动链接和承接“邻省”战略题材，引进辽宁省成卓商业集团投资1亿元，进驻红博购物广场负一层+一层、面积1.2万平方米，集男装、女装、童装、鞋帽、针织、母婴、床品、箱包、百货为一体的综合性商城――火狐狸商城项目。目前，该项目已进入试运营阶段，实施“天天平价+亲民服务”营销新模式。预计该项目可以实现年销售额9000万元，税金200万元，带动就业180人。"
175,春节前夕区领导深入驻区部队、公安局、 军分区开展走访慰问 ,2018/2/12,2018/2/12,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=14602,"作者:区委办公室 发布时间:2018/2/12 16:10:13 查看人数:2039 
	    新春佳节来临之际，2月12日，区领导孙立国、时林、鲍丽娟、梁淑霞、刁玉龙、周海燕深入部队开展走访慰问，向牡丹江市公安边防支队、牡丹江市消防支队东安中队、牡丹江市公安局、中国人民解放军牡丹江市消防支队、东安区人武部、中国人民解放军牡丹江军分区送去了新春祝福和慰问礼品。


	



	    孙立国同志强调，过去的一年，全区各项经济工作都取得了新进步新发展新成就，这些成绩的取得凝聚着驻区部队公安局、军分区的大力支持和辛勤付出。下一步我区将尽我们所能继续对部队退伍军人转业、军人子女就学等方面提供帮助和支持。"
174,区委书记孙立国看望纪委监委干部 ,2018/2/14,2018/2/14,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=14623,"作者:区纪委 发布时间:2018/2/14 8:34:05 查看人数:1868 
	    2月13日上午，区委书记孙立国同志来到区监委办公地，看望问候监察体制改革后的纪检监察机关干部，给大家带来新春的问候，同时提出了四点新年希望：


	    一是政治上要坚定。孙立国同志指出纪检监察干部首先要头脑清醒、立场坚定、旗帜鲜明的适应新形势、新要求，深入学习习近平新时代中国特色社会主义思想，紧扣上级部署、严格按照市纪委和区委要求，在学懂、悟透、做实上下功夫，更好地进入角色，履职尽责。


	



	    二是作风上要过硬。作风建设永远在路上。作为纪检监察干部，要带头从修身修心做起，严格要求从细微处做到有精气神，增强争先创优意识，用优良过硬作风保证优良业绩。


	    三是业务上要精湛。要发扬工匠精神，成为行家里手，合署后体制要融合、业务要融合，思想更要融合，形成合力。特别是要树立和学习身边的榜样，班子成员要带头钻研业务，带动转隶的同志尽快学好党规党纪，适应新形势、新岗位的要求。


	



	    四是品行上要清正。打铁必须自身硬，纪检监察干部要有了更高的要求。正人先正己，要树立高尚的道德情操、职业操守意识，始终保持风清气正，廉洁奉公、干净办案、依法依规办案，为打造清风雪城、为首善东安建设保驾护航，作出新的贡献。


	    听了孙书记的鼓励和鞭策，全体纪检监察干部鼓舞了斗志，激发了热情和干劲。一致表示一定要做到不松劲、不停步、再出发，在新的一年的崭新的业绩，向党和人民交上一份合格的答卷。"
185,区委书记孙立国参加傅伯庚、付军凯“读书与人生”读书会活动 ,2018/2/2,2018/2/2,牡丹江-东安日报,http://www.donganqu.gov.cn/show.asp?id=14559,"作者:区委宣传部 发布时间:2018/2/2 11:05:21 查看人数:1734 
	    1月28日，我市著名学者、书画家傅伯庚先生，著名剧作家付军凯先生的“读书与人生”读书会活动在东一商场四楼中视书店举行，市委常委、副市长谭荣邦，市人大常委会副主任赵士元，区委书记孙立国，团市委书记周振海与我市文化界的部分剧作家、书法家、导演、表演艺术家和广大文学爱好者一起参加了读书会活动。
    中视集团董事长姜红权主持读书会活动，他说，伯庚先生和军凯老师是牡丹江的文学巨匠！给大家诠释“读书与人生”的意义，是对家乡的巨大贡献！生活不只是苟且，还有诗和远方！更希望家乡有志青年，心怀远大的志向，感受无限的荣光，沐浴书香的滋养，添色秀美的丹江。
    读书会现场，傅伯庚先生、付军凯先生为我市文学爱好者带来了一场聆听盛宴。以下为读书会活动现场实录： 


	    付军凯先生:首先向大家摘要介绍了国内外25位著名人物有关读书的格言。告诉大家书是人类的朋友，是人们进步的阶梯，读书就是与高尚的人对话。
     傅伯庚先生:孔子曰:“学而时习之，不亦乐乎?有朋自远方来，不亦乐乎?人不知而不愠，不亦君子乎？”第一句告诉我们，学习、温习、理解、实践，是件让自己成长，让自己快乐的事；第二句是说交友，要与高人为伍，与智者同行，让自己强大起来；第三句是说学习能提高自己的修为，提升自己的道德，拓展自己的心胸。
     付军凯先生:只有600万人口的以色列，人均48人就有一座图书馆，每人每年购买64本书，是世界人均出科学家最多的国家，至今已涌现出9位诺贝尔奖获得者。
    读书，选择很重要。要读好书，读有情怀的书，读国内外经典名著，读对人生成长有意义的书。千万不要读垃圾书。我儿子小的时候，我跟他妈妈每个星期天都带他一起去书店买书，花多少钱也买，养成孩子爱读书的习惯。这对孩子的成长大有益处。后来，儿子高考成为全省的理科状元，现在在美国硅谷做高管。
     傅伯庚先生:我小时，家里生活困难，吃不饱饭，所以高中毕业后，我就躲进了图书馆看书。一读书，我就上瘾了，就忘记了饥饿，忘记了寒冷，就不再自卑，而且感到很幸福。
     付军凯先生:林口县出了两位著名画家，周尊成、周尊圣，他们都是伯庚老师的学生。他们都在伯庚老师的影响下酷爱读书，成为全国著名画家。周尊圣去年在新疆举办了自己的画展《天山红》，轰动了全国。他的《天山红》作品被法国卢浮宫收藏，被命名为《中国红》。 


	


	 

    在伯庚先生的引领下，牡丹江文化人一改文人相轻的恶习，做到文人相亲。伯庚先生不辞辛苦，为牡丹江18位优秀艺术家作传出书，为全国15位国画家撰写评传。被著名学者、黑龙江省文联主席傅道彬先生誉为“那种文明被呵护被崇敬的感动。”
     傅伯庚先生:文人之间要互相欣赏，互相支撑，互相浇灌，互相滋润。军凯是个有文化情怀，善于传播文化的人。他写了7部伟人剧，多次获得全国大奖。他从艺40年时，我给他写了一篇文章，题目是《用真情点燃圣火，把伟大铸成丰碑》。我们可以平凡，但我们必须向军凯学习，向往伟大，崇尚伟大。
     人要有信仰，信是坚定，仰是向上看。信仰是向高处走，向远处看，向上、向阳、趋光、趋热。我们每个人都需要从书本里，从社会上吸取营养，快乐成长。
     付军凯先生:伯庚老师是牡丹江文化界的一张名片，一面旗帜。他看的书，比我们任何人都多，他对文化的思考，比我们任何人都深刻。他的《叩问笔墨》，思考了20年。他75岁了，还在编辑《解字说文》，他是活到老、学到老的典范。
     傅伯庚先生:我常说：“我没有文化”。我没上过正规的大学。所以，我对文化有一种饥饿的感觉，对未知的兴趣，对明天的向往，对精彩的渴望，逼着我不断地学习，把根深深地扎向地下，从读书的土壤中吸取营养。
     我写的书法不拘一格，很叛逆，是在别人的字缝中成长起来的。但我觉得艺术是表现生命的，生命是运动的，运动是不平衡的，书法艺术是具有夸张性的作品，带有趣味，才让人瞩目。中国文字是其哲学的反映，中国书法便遵循着艺术的普遍法则和规律。
     付军凯先生:现在的孩子太幸福，也太累。每到双休日，要马不停蹄地参加各种补习班。我建议家长应该多带着孩子去书店、多去图书馆，培养他们读书的兴趣。让孩子爱上阅读最简单的方法，我觉得莫过于让父母先成为爱书的人。如果父母坚持每天都看一点书，慢慢地看书会成为自己生命的一部分，然后慢慢地看书也会成为你孩子生命中的一部分……
     傅伯庚先生:牡丹江是一个有着几千年文化的圣地。从肃慎文化到渤海文化，从流人文化到萨满文化，从关东文化到北大荒文化。改革开放后，又产生了一个牡丹江“文化现象”，如牡丹江的戏剧、书法、绘画、歌词、书刻等等，在国内外都产生了积极的影响。我想这得益于牡丹江文化的基因好、种子好、土壤好、环境好。我曾经对著名书法家李文宝说，努力就是像奴隶一样竭尽全力，不遗余力地去拼搏。
    有人说，知识改变命运。我说知识不能改变命运，它只能改造你的观念，你的思维，你的行动，从而形成你新的习惯，改变你的性格，性格才能改变你的命运。"
